ERROR_TYPE,COUNT,PERCENTAGE
[ipfs_gateway_json] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/stage-a-6-local-expert.json,1,0.03%
"[http] Server returned an empty body (HTTP 200, from https://www.okx.com/priapi/v1/nft/metadata/56/0xed5c0669d3b06920e02af264f2348f1110caeb59/0x85ae1e9c7362379d920676fed874e46d5aeee9a9000000000002240000000001)",1,0.03%
"On-Chain Parse Error: <string>:1 Unexpected ""g"" at column 139",1,0.03%
[ipfs_gateway_json] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/bafybeidg7k2raw5rofwqjfim2whcedmn2domud5rifa2mbzarjtub2bvgu/.json,1,0.03%
[ipfs_gateway_json] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/bafybeibdp2jnjprh2vvbrs4edp3q67kgkkyskavikwl4cjhxnpdb4336h4.json,1,0.03%
"[http] Server returned an empty body (HTTP 200, from https://www.okx.com/priapi/v1/nft/metadata/56/0xb7f7d3919975d3c1da770a40e76bd5fd3ee6839d/0xdad4d13e115a8a4e83522ada16b2c7400e97dec6000000000004dd0000000001)",1,0.03%
"[http] Server returned an empty body (HTTP 200, from https://www.okx.com/priapi/v1/nft/metadata/56/0x232028199d50f5558cde3f91203fde2947bb72df/0xdad4d13e115a8a4e83522ada16b2c7400e97dec600000000000e790000000001)",1,0.03%
[http] Network Error: 500 Server Error: Internal Server Error for url: https://api-kc-api-metadata.uc.r.appspot.com/?tokenId=1,1,0.03%
[ipfs_gateway_json] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/bafybeihxrdtspq422onlycx75h63ungptabg7fhqncvb2v6dtcxne6t6qe/.json,1,0.03%
"[http] Server returned an empty body (HTTP 200, from https://www.okx.com/priapi/v1/nft/metadata/56/0x5c6e5cbffca0c7794610af2b6f53ef91bed115e9/0x85ae1e9c7362379d920676fed874e46d5aeee9a9000000000000240000000001)",1,0.03%
[ipfs_gateway_json] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/QmXGPaQPYnSYnGbLbBRKJYyMnRFvYbc8wHSKDnxUMVkTcr.json,1,0.03%
[ipfs_gateway_json] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/QmVHPRsteAsiWEvUgZfhXDiTj8C3kzWmumb9uFehW8sxz3.json,1,0.03%
[ipfs_gateway_fallback] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/QmcQBfWPw6NV5CyeVfGbDfTA5CKkTzuCWGoVU591d3qTvW,1,0.03%
[ipfs_gateway_fallback] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/bafybeiaxpafurbl6d6o6q4g7i5zi2tuc4jm4admeihvzymycrtw5gu5cq4,1,0.03%
[ipfs_gateway_json] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/bafybeid6hsnrfs5q7czwlsa36vrrix3hjmhjdzq5s4sesiay5ecz3agity/.json,1,0.03%
[ipfs_gateway] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/bafybeicg5brk2jsbl32dqt7wgg5hnremuq3l4iswjso6fpdeoctwnobfa4/1.json,1,0.03%
[http] Network Error: 525 Server Error: <none> for url: https://api.agartana.com/api/meta/1,1,0.03%
[ipfs_gateway_json] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/bafybeihcpg6ut6czfihu3mie626xk242plts7qb6y7xoflv5325fmytc6a/.json,1,0.03%
[http] Network Error: 404 Client Error: Not Found for url: https://api.liquidnfts.finance/collection/eternals-the-bloodline-of-titans/metadata.json,1,0.03%
"[http] Server returned an empty body (HTTP 200, from https://www.okx.com/priapi/v1/nft/metadata/56/0x9cad2a842c9be62d73d2f56e3206fa302f1179f0/0xdad4d13e115a8a4e83522ada16b2c7400e97dec6000000000003c50000000001)",1,0.03%
[ipfs_gateway_fallback] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/QmY1z5RH6SWDdL5ASRcbP4onfdzA2FssYXHEZfWUjAnHMh,1,0.03%
[ipfs_gateway] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/QmcGpCmGMqwRNSSRYpfkLDx8nj3kwHQ9GLP3hbEWp9hBsG/0.json,1,0.03%
[ipfs_gateway_fallback] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/QmeHvroh31KCFq6MVfP9qNMt5T2YiSLvEt2uS6CcySwuM7,1,0.03%
[ipfs_gateway_json] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/bafkreibcsobcxlv2gwlo7j5txjzagxkhxxgkpl4xkvicf3pw5yjbvikkxe/1.json,1,0.03%
[http] Network Error: 403 Client Error: Forbidden for url: https://beaniworld.com/api/metadata/1.json,1,0.03%
"[http] Server returned an empty body (HTTP 200, from https://www.okx.com/priapi/v1/nft/metadata/56/0x9f23724b87804e4aa5e5939b597dec99e8b72161/0x47e75cfb1b594eea586ed67cfb868b70354be576000000000004a80000000001)",1,0.03%
[ipfs_gateway_fallback] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/QmVa2pLmKtiDYeWgQqcApdcgKbE6Ey6mc7bgynTLbhdxuP,1,0.03%
[ipfs_gateway_fallback] Network Error: 400 Client Error: Bad Request for url: https://gateway.pinata.cloud/ipfs/bafkreiarprrzv4o6e74zzlbwzxarsjgfur3xnszusfx7luk2u4qorbb6wa1,1,0.03%
[ipfs_gateway_json] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/1.json,1,0.03%
[ipfs_gateway_fallback] Network Error: 400 Client Error: Bad Request for url: https://gateway.pinata.cloud/ipfs/bafkreif2v3wyyuad2d2tysiu2wi2jqmcitbjfdsvioagbfwddsbbm5enie1,1,0.03%
[ipfs_gateway_fallback] Network Error: 400 Client Error: Bad Request for url: https://gateway.pinata.cloud/ipfs/bafkreicgywnixigwq5ejgqejj2sqpszuijdsio3digo5ze33k5o47nbmma1,1,0.03%
[ipfs_gateway_json] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/bafkreicgywnixigwq5ejgqejj2sqpszuijdsio3digo5ze33k5o47nbmma1.json,1,0.03%
[ipfs_gateway_json] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/bafybeid5y6pyhs2izqhteharmp5ceh6vk7w22rol2sfc2oqpjbcw6qck6e/.json,1,0.03%
[ipfs_gateway_fallback] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/QmUkqQ1BxqmYrvq63yEZH2CHQiiapKeDujfKrSofnK8Emq,1,0.03%
[ipfs_gateway_fallback] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/QmPwAWRMYE7tazXWWaYrv9DUYa2C68v7U8gvuoTEYuWj4J,1,0.03%
[ipfs_gateway_fallback] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/QmQNxgTsNAHMhDcbSwiZSFUM9hzYQgRB57ALTLZFV6Fwnt,1,0.03%
Invalid URI: unsupported scheme in '2026-04-02 20:09:28',1,0.03%
[ipfs_gateway] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/flapstone/5/1.json,1,0.03%
"On-Chain Parse Error: <string>:1 Unexpected ""d"" at column 27",1,0.03%
[ipfs_gateway_json] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/QmY2rjCdJx1CMMdsdpG3Ve29ocg9yPV6Dik2j4gsKdserP/.json,1,0.03%
[ipfs_gateway_fallback] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/QmY4bYNTVYtFk7AA1TUWxsnuYSK1DA5zpMA9qrMwoZABAM,1,0.03%
"On-Chain Parse Error: <string>:1 Unexpected ""e"" at column 209",1,0.03%
[ipfs_gateway_json] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/shadow-v2-not-final/.json,1,0.03%
[ipfs_gateway_fallback] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/bafkreid3c5mxsgvpyyy7cj4v357mqpbqld3ffjdwg2rmvi4onbteze6sbu1,1,0.03%
[ipfs_gateway_json] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/bafkreievb7h5aevrtcjww6pk6kdiuroj4m2zguzjr4yphnqquzflcp5oe4/%231.json,1,0.03%
[http] Network Error: 530 Server Error: <none> for url: https://storageapi.fleek.co/4e76b4d6-2eaa-4096-8bcf-95ba2cbc007e-bucket/,1,0.03%
[ipfs_gateway_fallback] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/QmaLrfvcEhqiv1awXdbkBj8S3seYtRb7YCEPe5ypme6zma/exocredit_,1,0.03%
[ipfs_gateway_fallback] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/bafkreibk3bc6ysrf5d2khamfmznwzoazd5fhmsqb4cuyux3j7bebpkq3em1,1,0.03%
"[http] Server returned HTML instead of JSON (from https://x.com/home3.json): '<!DOCTYPE html><html dir=""ltr"" lang=""en""><head><meta charset=""utf-8"" /><meta name=""viewport"" content=""width=device-width,initial-scale=1,maximum-scale=1,user-scalable=0,viewport-fit=cover"" /><link rel=""preconnect"" href=""//abs.twimg.com"" /><link rel=""preconnect"" href=""//api.x.com"" /><link rel=""precon'",1,0.03%
"[http] Server returned HTML instead of JSON (from https://x.com/home2.json): '<!DOCTYPE html><html dir=""ltr"" lang=""en""><head><meta charset=""utf-8"" /><meta name=""viewport"" content=""width=device-width,initial-scale=1,maximum-scale=1,user-scalable=0,viewport-fit=cover"" /><link rel=""preconnect"" href=""//abs.twimg.com"" /><link rel=""preconnect"" href=""//api.x.com"" /><link rel=""precon'",1,0.03%
"[http] Server returned HTML instead of JSON (from https://x.com/home1.json): '<!DOCTYPE html><html dir=""ltr"" lang=""en""><head><meta charset=""utf-8"" /><meta name=""viewport"" content=""width=device-width,initial-scale=1,maximum-scale=1,user-scalable=0,viewport-fit=cover"" /><link rel=""preconnect"" href=""//abs.twimg.com"" /><link rel=""preconnect"" href=""//api.x.com"" /><link rel=""precon'",1,0.03%
[http] Network Error: 403 Client Error: Forbidden for url: https://yf.yuliverse.com/cfg/mr/,1,0.03%
[http] Network Error: 403 Client Error: Forbidden for url: https://cinefi-nft-metadat-test.s3.us-east-2.amazonaws.com/mainnet/contract.json,1,0.03%
[ipfs_gateway] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/QmZLBkKr8o4RM5Skhy8mUkNh8HgmxSzV1kagJapz9Umrpy/metadata.json,1,0.03%
[ipfs_gateway] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/Qmf4QkawjeVzehbB67GxuiGHzLBKPR1nS2pHXsnkrKNXrW/metadata.json,1,0.03%
[ipfs_gateway_fallback] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/QmXYbNWmXZweegtctFGk343ewGcD3vhVV5g4KFKECRiYKM,1,0.03%
[http] Network Error: 401 Client Error: Unauthorized for url: https://apiarys.ai/api/device/metadata/4/CLAW-6E715C5D.json,1,0.03%
[ipfs_gateway] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/vaultstone/0/1.json,1,0.03%
[ipfs_gateway_fallback] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/QmUpTAtL2PLv7pZvcT17o2k1p99RtvoTn8hbMypK5R46Gi,1,0.03%
[ipfs_gateway_fallback] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/QmbWbryBfVzNmyJJLceYwUtY2S5vx86gtiPiJL4vCUpVBz,1,0.03%
Invalid URI: unsupported scheme in 'daily1',1,0.03%
[ipfs_gateway_json] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/bafybeicms2zszxr53mwq3qmm4csovoxmi2tc2wqudfcvrlnztgidrx3mqq/.json,1,0.03%
[ipfs_gateway_json] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/bafybeif26nrf2rqghyv25sqt2gcqp5hburvvwn6jt4z6o46wcat7kwwu5a/.json,1,0.03%
[ipfs_gateway_json] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/bafybeicmt7n5uhyxgrldyiw7t7dbhdpol725cj7l4jipomdq3lpl5bvtda/.json,1,0.03%
[ipfs_gateway_json] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/bafybeidp4lwnab7sozt2pu7kq53ihe7qw4w22eugrpuhcpixlslcoug5wy/.json,1,0.03%
[http] Network Error: 403 Client Error: Forbidden for url: https://xperiend.nyc3.digitaloceanspaces.com/69a320b872ca0a5981576044/,1,0.03%
[ipfs_gateway_fallback] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/QmbuBR2NRyVUGZNFLocm69917CQHGWY5n4qJZVnKJEJdfm/644.json,1,0.03%
[http] Network Error: 403 Client Error: Forbidden for url: https://dominoes-images-production.s3.amazonaws.com/,1,0.03%
"[http] Network Error: HTTPSConnectionPool(host='api-marketplace.metarun.game', port=443): Max retries exceeded with url: /metadata/56/0000000000000000000000000000000000000000000000000000000000000001.json (Caused by ReadTimeoutError(""HTTPSConnectionPool(host='api-marketplace.metarun.game', port=443): Read timed out. (read timeout=15)""))",1,0.03%
[ipfs_gateway_fallback] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/bafybeia6nrlz74ulpwbe5su5jsxukfkp2rjqueic2h52gb4ib4a63h6biq,1,0.03%
[ipfs_gateway_fallback] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/Qme7V9NnNaB5VZKWyeKS9du1LgLacUkhsRF9YCiawAR1pc,1,0.03%
[ipfs_gateway_json] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/bafybeig2unkee4afib2qn3e76xwvowfbfryhylyuou4dfzqzc2lmwjj5fm/.json,1,0.03%
Invalid URI: unsupported scheme in '0',1,0.03%
[ipfs_gateway_json] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/bafybeiclmvbkqxlykl7wmeskkcic6zf2hhee74kchh4tw54ydblq2egvme.json,1,0.03%
"[http] Network Error: HTTPSConnectionPool(host='nft.cnft.one', port=7777): Max retries exceeded with url: /contract/0x72bd3f81b3cd654fc425b8dd503adbbf95b5dfd2 (Caused by NewConnectionError(""HTTPSConnection(host='nft.cnft.one', port=7777): Failed to establish a new connection: [Errno 111] Connection refused""))",1,0.03%
[http] Network Error: 404 Client Error: Not Found for url: https://biswap.org/back/nft/metadata/1,1,0.03%
[ipfs_gateway_json] Network Error: 400 Client Error: Bad Request for url: https://gateway.pinata.cloud/ipfs/bafybeialrl2zxu2eqgnzp5igawew76hy5pzhpccs3meh3m26mrubdqxlv4.json,1,0.03%
[ipfs_gateway_json] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/todo/1.json,1,0.03%
[http] Network Error: 500 Server Error: Internal Server Error for url: https://nft.api.mousehaunt.com/public/mice/1,1,0.03%
[http] Invalid URI: skipped host 'agora.example',1,0.03%
[ipfs_gateway_json] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/puzzle/.json,1,0.03%
Invalid URI: unfilled template literal in 'https://app.liquidifty.io/ipfs/meta?collection={address}',1,0.03%
"[http] Network Error: HTTPSConnectionPool(host='readon-api.readon.me', port=443): Max retries exceeded with url: /v1/ctt/204768/562 (Caused by ReadTimeoutError(""HTTPSConnectionPool(host='readon-api.readon.me', port=443): Read timed out. (read timeout=15)""))",1,0.03%
[ipfs_gateway_json] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/bafybeid2ccy5h5y4wmij3ups7ky2cazygh5rbja2iwe7emenrcstialpdu/.json,1,0.03%
[ipfs_gateway_fallback] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/QmPsiTmHj8yRLkTHmpBNaNJe4x3L9VPfWT5BpezQiGYYHu,1,0.03%
"[http] Server returned an empty body (HTTP 200, from https://www.okx.com/priapi/v1/nft/metadata/56/0x54aeb1788b66ba469435d3c9889a932ea8c97f79/0x47e75cfb1b594eea586ed67cfb868b70354be576000000000000110000000001)",1,0.03%
[ipfs_gateway_json] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/QmXBZrDEF2AnjtTL9YWGSGrE3S8798YpB7k7FCgJyfiZFJ/.json,1,0.03%
"[http] Server returned HTML instead of JSON (from https://api-ticket.x-pass.io/v1/nft/metadata/6c5f1658b58c4848a447edf9a2100da3): '{""name"":""The STARTER Pass"",""symbol"":""TSTP"",""description"":""X-PASS Membership PASS - The STARTER"",""attributes"":[{""trait_type"":""nft_type"",""value"":""NFT PASS""},{""trait_type"":""ticket number"",""value"":""53220750""},{""trait_type"":""1p1s link"",""value"":""https://store.x-pass.io/thestarter""},{""trait_type"":""ticket p'",1,0.03%
[ipfs_gateway_fallback] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/QmSq3UCf51mhE6RB63okTPoW2HgiVa7nQRH6jEiksKnLfM,1,0.03%
[ipfs_gateway_fallback] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/QmP4xnxXJFY5VYnqtBBTQieMcefHifb3st17es1rFftu4T,1,0.03%
[ipfs_gateway] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/QmQRJo9aYXzk8m4yezpdH8yaWtYJ1oasDr4VcYGTNH1mKv/1.json,1,0.03%
Invalid URI: unsupported scheme in 'cznft://insight/insight-047-9892',1,0.03%
[ipfs_gateway_json] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/QmWtA2meTJEKKRb4wZcTLwPNTqF5eYRqrgEL73XtXrRXbP/1.json,1,0.03%
[http] Network Error: 451 Client Error: Unavailable For Legal Reasons for url: https://static.whaledao.app/nft/badge/icon.png,1,0.03%
[http] Network Error: 503 Server Error: Service Temporarily Unavailable for url: https://api.athenadexfi.io/event/getTicketNFTMeta/1,1,0.03%
Invalid URI: unsupported scheme in 'cznft://insight/insight-001-185',1,0.03%
"[http] Server returned HTML instead of JSON (from https://pixelswap.xyz/psp.json): '<!DOCTYPE html><html><head><script>window.onload=function(){window.location.href=""/lander""}</script></head></html>'",1,0.03%
Invalid URI: unsupported scheme in '11',1,0.03%
[ipfs_gateway_json] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/bafybeidkgpylrnmrd4hbbd53hrdlktejwhtkltg3zcjegsk7n64usj3szm/.json,1,0.03%
[ipfs_gateway_fallback] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/bafybeih7pwd2hbm3f6iaf22lwaqgpe4t34mxsjnyw33bjzsflywu6rh53m,1,0.03%
[http] Network Error: 526 Server Error: <none> for url: https://nft.omet.io/metadata/1.json,1,0.03%
Invalid URI: unsupported scheme in 'group',1,0.03%
"[arweave_json] Network Error: HTTPSConnectionPool(host='arweave.net', port=443): Max retries exceeded with url: /vPzWfQ3nznLJu5uX84ONOo5-6-rqK6BZXjTK9-OiIKE.json (Caused by ReadTimeoutError(""HTTPSConnectionPool(host='arweave.net', port=443): Read timed out. (read timeout=15)""))",1,0.03%
No URI found on contract (even with exact ID) — Last revert/error: ('execution reverted: Please send exactly 0.35 BNB or call mint() function: 0x08c379a0000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000,1,0.03%
Invalid URI: unsupported scheme in 'cznft://insight/insight-099-10210',1,0.03%
[http] Network Error: 503 Server Error: Service Unavailable for url: https://api.dracoomaster.com/platform/nft/profile/,1,0.03%
[ipfs_gateway_json] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/QmS2fq2mTh3EZ9Cq3gKcgRm3TebkoY7pgAstbjghVTP7Mn.json,1,0.03%
