ERROR_TYPE,COUNT,PERCENTAGE
[http] Network Error: 400 Client Error: Bad Request for url: https://chocolate-important-vicuna-187.mypinata.cloud/ipfs/bafkreihoggvh6hcchextjxemtz2f53rdn3hsikctaddja3kzwxp4bi6nfy1 | [ipfs_gateway_fallback] Network Error: 500 Server Error: Internal Server Error for url: https://ipfs.io/ipfs/bafkreihoggvh6hcchextjxemtz2f53rdn3hsikctaddja3kzwxp4bi6nfy1 | [ipfs_gateway_fallback] Network Error: 500 Server Error: Internal Server Error for url: https://dweb.link/ipfs/bafkreihoggvh6hcchextjxemtz2f53rdn3hsikctaddja3kzwxp4bi6nfy1 | [ipfs_gateway_fallback] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/bafkreihoggvh6hcchextjxemtz2f53rdn3hsikctaddja3kzwxp4bi6nfy1,2,0.07%
"[http] Network Error: HTTPConnectionPool(host='127.0.0.1', port=5173): Max retries exceeded with url: /nft-metadata/1.json (Caused by NewConnectionError(""HTTPConnection(host='127.0.0.1', port=5173): Failed to establish a new connection: [Errno 111] Connection refused""))",2,0.07%
[ipfs_gateway] Network Error: 400 Client Error: Bad Request for url: http://127.0.0.1:8080/ipfs/QmTest123 | [ipfs_gateway_json] Network Error: 400 Client Error: Bad Request for url: http://127.0.0.1:8080/ipfs/QmTest123.json | [ipfs_gateway] Network Error: 500 Server Error: Internal Server Error for url: https://ipfs.io/ipfs/QmTest123 | [ipfs_gateway_json] Network Error: 500 Server Error: Internal Server Error for url: https://ipfs.io/ipfs/QmTest123.json | [ipfs_gateway] Network Error: 500 Server Error: Internal Server Error for url: https://dweb.link/ipfs/QmTest123 | [ipfs_gateway_json] Network Error: 500 Server Error: Internal Server Error for url: https://dweb.link/ipfs/QmTest123.json | [ipfs_gateway] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/QmTest123 | [ipfs_gateway_json] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/QmTest123.json,2,0.07%
[http] Network Error: 404 Client Error: Not Found for url: http://ceshi.sktoken.lol/assets/nft-tier-1.svg,2,0.07%
[http] Network Error: 502 Server Error: Bad Gateway for url: https://pepex.fit/nft/metadata/1,2,0.07%
[http] Network Error: 404 Client Error: Not Found for url: https://racawebsource.s3.us-east-2.amazonaws.com/metamon/metadata/normal/metamon_,2,0.07%
"[http] Network Error: HTTPSConnectionPool(host='app.darkfrontiers.com', port=443): Read timed out. (read timeout=8)",2,0.07%
"No URI found on contract (even with exact ID) — Last revert/error: ('0x3c10b94e', '0x3c10b94e')",2,0.07%
"On-Chain Parse Error: <string>:1 Unexpected "":"" at column 14",2,0.07%
Invalid URI: unsupported scheme in '秦始皇',2,0.07%
"[http] Server returned HTML instead of JSON (from https://api.dmt-web.com/api/dapp/nft/index/1.json): '{     ""name"": ""NFT1 D"",     ""image"": ""https:\/\/api.dmt-web.com\/uploads\/20260116\/9e2d296daa5cedc63d398bd760de4343.jpg"" }'",2,0.07%
"[http] Network Error: HTTPSConnectionPool(host='www.lkcat.org', port=443): Max retries exceeded with url: /nfts/1 (Caused by SSLError(SSLError(1, '[SSL: TLSV1_ALERT_INTERNAL_ERROR] tlsv1 alert internal error (_ssl.c:1081)')))",2,0.07%
[http] Network Error: 404 Client Error: Not Found for url: https://remix.ethereum.org//1.json,2,0.07%
"[http] Network Error: HTTPSConnectionPool(host='fckqnmehuebqmevkicgz.supabase.co', port=443): Max retries exceeded with url: /functions/v1/second-wave-metadata/1 (Caused by NameResolutionError(""HTTPSConnection(host='fckqnmehuebqmevkicgz.supabase.co', port=443): Failed to resolve 'fckqnmehuebqmevkicgz.supabase.co' ([Errno -2] Name or service not known)""))",2,0.07%
[ipfs_gateway] Network Error: 400 Client Error: Bad Request for url: http://127.0.0.1:8080/ipfs/QmZY7juUQJUx62CAnpN1Eu1RkUAMsAsejTzZaUWqXgBJBF1 | [ipfs_gateway_json] Network Error: 400 Client Error: Bad Request for url: http://127.0.0.1:8080/ipfs/QmZY7juUQJUx62CAnpN1Eu1RkUAMsAsejTzZaUWqXgBJBF1.json | [ipfs_gateway] Network Error: 500 Server Error: Internal Server Error for url: https://ipfs.io/ipfs/QmZY7juUQJUx62CAnpN1Eu1RkUAMsAsejTzZaUWqXgBJBF1 | [ipfs_gateway_json] Network Error: 500 Server Error: Internal Server Error for url: https://ipfs.io/ipfs/QmZY7juUQJUx62CAnpN1Eu1RkUAMsAsejTzZaUWqXgBJBF1.json | [ipfs_gateway] Network Error: 500 Server Error: Internal Server Error for url: https://dweb.link/ipfs/QmZY7juUQJUx62CAnpN1Eu1RkUAMsAsejTzZaUWqXgBJBF1 | [ipfs_gateway_json] Network Error: 500 Server Error: Internal Server Error for url: https://dweb.link/ipfs/QmZY7juUQJUx62CAnpN1Eu1RkUAMsAsejTzZaUWqXgBJBF1.json | [ipfs_gateway] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/QmZY7juUQJUx62CAnpN1Eu1RkUAMsAsejTzZaUWqXgBJBF1 | [ipfs_gateway_json] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/QmZY7juUQJUx62CAnpN1Eu1RkUAMsAsejTzZaUWqXgBJBF1.json,2,0.07%
[http] Invalid URI: skipped host 'placeholder-uri',2,0.07%
"[http] Network Error: HTTPSConnectionPool(host='metadata.pennywhale.io', port=443): Max retries exceeded with url: /masternode/ (Caused by NameResolutionError(""HTTPSConnection(host='metadata.pennywhale.io', port=443): Failed to resolve 'metadata.pennywhale.io' ([Errno -2] Name or service not known)""))",2,0.07%
[ipfs_gateway] Network Error: 400 Client Error: Bad Request for url: http://127.0.0.1:8080/ipfs/synaptex/agents/thunder | [ipfs_gateway_json] Network Error: 400 Client Error: Bad Request for url: http://127.0.0.1:8080/ipfs/synaptex/agents/thunder.json | [ipfs_gateway] Network Error: 500 Server Error: Internal Server Error for url: https://ipfs.io/ipfs/synaptex/agents/thunder | [ipfs_gateway_json] Network Error: 500 Server Error: Internal Server Error for url: https://ipfs.io/ipfs/synaptex/agents/thunder.json | [ipfs_gateway] Network Error: 500 Server Error: Internal Server Error for url: https://dweb.link/ipfs/synaptex/agents/thunder | [ipfs_gateway_json] Network Error: 500 Server Error: Internal Server Error for url: https://dweb.link/ipfs/synaptex/agents/thunder.json | [ipfs_gateway] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/synaptex/agents/thunder | [ipfs_gateway_json] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/synaptex/agents/thunder.json,2,0.07%
"[http] Network Error: 403 Client Error: Forbidden for url: https://lime-worrying-duck-124.mypinata.cloud/ipfs/bafybeifbnuxkfzde2y62xldzd2owrc6wgtnjzwbccwikm5vlhtjon6ejey/Griffin%20%231.json | [ipfs_gateway_fallback] Network Error: HTTPSConnectionPool(host='ipfs.io', port=443): Read timed out. (read timeout=10) | [ipfs_gateway_fallback] Network Error: 404 Client Error: Not Found for url: https://bafybeifbnuxkfzde2y62xldzd2owrc6wgtnjzwbccwikm5vlhtjon6ejey.ipfs.dweb.link/Griffin%2520%25231.json | [ipfs_gateway_fallback] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/bafybeifbnuxkfzde2y62xldzd2owrc6wgtnjzwbccwikm5vlhtjon6ejey/Griffin%2520%25231.json",2,0.07%
Invalid URI: unsupported scheme in '/#1/2799',2,0.07%
[ipfs_gateway] Network Error: 404 Client Error: Not Found for url: http://127.0.0.1:8080/ipfs/bafybeied5zxkqvipnknlwn6nd53i7p4lw6ersphvi4cki4lhhpbnol3p24/0000000000000000000000000000000000000000000000000000000000000001.json | [ipfs_gateway] Network Error: 404 Client Error: Not Found for url: https://ipfs.io/ipfs/bafybeied5zxkqvipnknlwn6nd53i7p4lw6ersphvi4cki4lhhpbnol3p24/0000000000000000000000000000000000000000000000000000000000000001.json | [ipfs_gateway] Network Error: 404 Client Error: Not Found for url: https://bafybeied5zxkqvipnknlwn6nd53i7p4lw6ersphvi4cki4lhhpbnol3p24.ipfs.dweb.link/0000000000000000000000000000000000000000000000000000000000000001.json | [ipfs_gateway] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/bafybeied5zxkqvipnknlwn6nd53i7p4lw6ersphvi4cki4lhhpbnol3p24/0000000000000000000000000000000000000000000000000000000000000001.json,2,0.07%
No URI found on contract (even with exact ID) — Last revert/error: ('execution reverted: no native: 0x08c379a0000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000000096e6f206e617469766500000000000,2,0.07%
"[http] Network Error: HTTPSConnectionPool(host='api.shll.run', port=443): Max retries exceeded with url: /api/metadata/1 (Caused by NameResolutionError(""HTTPSConnection(host='api.shll.run', port=443): Failed to resolve 'api.shll.run' ([Errno -2] Name or service not known)""))",2,0.07%
[http] Network Error: 526 Server Error: <none> for url: https://api.pantheon.best/tokens/1,2,0.07%
"[ipfs_gateway] Network Error: 404 Client Error: Not Found for url: http://127.0.0.1:8080/ipfs/bafybeigcptcedryb5c3mky3pc7bcw3m2wpn736pytcdx7p7vsmnlguynn4/0.json | [ipfs_gateway] Network Error: HTTPSConnectionPool(host='ipfs.io', port=443): Read timed out. (read timeout=5) | [ipfs_gateway] Network Error: 404 Client Error: Not Found for url: https://bafybeigcptcedryb5c3mky3pc7bcw3m2wpn736pytcdx7p7vsmnlguynn4.ipfs.dweb.link/0.json | [ipfs_gateway] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/bafybeigcptcedryb5c3mky3pc7bcw3m2wpn736pytcdx7p7vsmnlguynn4/0.json",2,0.07%
[ipfs_gateway] Network Error: 400 Client Error: Bad Request for url: http://127.0.0.1:8080/ipfs/bafkreidqilnpotv53n6q4v5oyvof56nn2nyu74sdgl6pz45hukrx3c2vq | [ipfs_gateway_json] Network Error: 400 Client Error: Bad Request for url: http://127.0.0.1:8080/ipfs/bafkreidqilnpotv53n6q4v5oyvof56nn2nyu74sdgl6pz45hukrx3c2vq.json | [ipfs_gateway] Network Error: 500 Server Error: Internal Server Error for url: https://ipfs.io/ipfs/bafkreidqilnpotv53n6q4v5oyvof56nn2nyu74sdgl6pz45hukrx3c2vq | [ipfs_gateway_json] Network Error: 500 Server Error: Internal Server Error for url: https://ipfs.io/ipfs/bafkreidqilnpotv53n6q4v5oyvof56nn2nyu74sdgl6pz45hukrx3c2vq.json | [ipfs_gateway] Network Error: 500 Server Error: Internal Server Error for url: https://dweb.link/ipfs/bafkreidqilnpotv53n6q4v5oyvof56nn2nyu74sdgl6pz45hukrx3c2vq | [ipfs_gateway_json] Network Error: 500 Server Error: Internal Server Error for url: https://dweb.link/ipfs/bafkreidqilnpotv53n6q4v5oyvof56nn2nyu74sdgl6pz45hukrx3c2vq.json | [ipfs_gateway] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/bafkreidqilnpotv53n6q4v5oyvof56nn2nyu74sdgl6pz45hukrx3c2vq | [ipfs_gateway_json] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/bafkreidqilnpotv53n6q4v5oyvof56nn2nyu74sdgl6pz45hukrx3c2vq.json,2,0.07%
Invalid URI: unsupported scheme in 'bafkreidntcregd5vuufawgsmrr3m3mmqltuxxmglwshyym5uzsncs3kbam',2,0.07%
"[http] Network Error: HTTPSConnectionPool(host='api.bakeryswap.org', port=443): Max retries exceeded with url: /nft/musk-usm-land/ (Caused by NameResolutionError(""HTTPSConnection(host='api.bakeryswap.org', port=443): Failed to resolve 'api.bakeryswap.org' ([Errno -2] Name or service not known)""))",2,0.07%
[http] Network Error: 404 Client Error: Not Found for url: https://trade.3o.pw/metadata/1,2,0.07%
"[http] Network Error: HTTPSConnectionPool(host='api.znsconnect.io', port=443): Max retries exceeded with url: /v1/metadata/56/1 (Caused by NameResolutionError(""HTTPSConnection(host='api.znsconnect.io', port=443): Failed to resolve 'api.znsconnect.io' ([Errno -2] Name or service not known)""))",2,0.07%
[http] Network Error: 400 Client Error: Bad Request for url: https://orange-huge-jay-540.mypinata.cloud/ipfs/3.json | [ipfs_gateway_fallback] Network Error: 500 Server Error: Internal Server Error for url: https://ipfs.io/ipfs/3.json | [ipfs_gateway_fallback] Network Error: 500 Server Error: Internal Server Error for url: https://dweb.link/ipfs/3.json | [ipfs_gateway_fallback] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/3.json,2,0.07%
"[http] Network Error: HTTPSConnectionPool(host='nft.minesofdalarnia.com', port=443): Read timed out. (read timeout=8)",2,0.07%
"[http] Network Error: HTTPSConnectionPool(host='fckqnmehuebqmevkicgz.supabase.co', port=443): Max retries exceeded with url: /storage/v1/object/public/capsule-nfts/metadata/0000000000000000000000000000000000000000000000000000000000000001.json (Caused by NameResolutionError(""HTTPSConnection(host='fckqnmehuebqmevkicgz.supabase.co', port=443): Failed to resolve 'fckqnmehuebqmevkicgz.supabase.co' ([Errno -2] Name or service not known)""))",2,0.07%
"[ipfs_gateway] Network Error: 404 Client Error: Not Found for url: http://127.0.0.1:8080/ipfs/bafybeid3lnizw45fntsnpkhdvkhuqqdv3gh3inbhwe4cguvg7dzvdcuoay/0000000000000000000000000000000000000000000000000000000000000001.json | [ipfs_gateway] Network Error: HTTPSConnectionPool(host='ipfs.io', port=443): Read timed out. (read timeout=5) | [ipfs_gateway] Network Error: 404 Client Error: Not Found for url: https://bafybeid3lnizw45fntsnpkhdvkhuqqdv3gh3inbhwe4cguvg7dzvdcuoay.ipfs.dweb.link/0000000000000000000000000000000000000000000000000000000000000001.json | [ipfs_gateway] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/bafybeid3lnizw45fntsnpkhdvkhuqqdv3gh3inbhwe4cguvg7dzvdcuoay/0000000000000000000000000000000000000000000000000000000000000001.json",2,0.07%
"[http] Network Error: HTTPSConnectionPool(host='fckqnmehuebqmevkicgz.supabase.co', port=443): Max retries exceeded with url: /functions/v1/nft-metadata/1.json (Caused by NameResolutionError(""HTTPSConnection(host='fckqnmehuebqmevkicgz.supabase.co', port=443): Failed to resolve 'fckqnmehuebqmevkicgz.supabase.co' ([Errno -2] Name or service not known)""))",2,0.07%
[http] Network Error: 500 Server Error: Internal Server Error for url: https://k51qzi5uqu5dk3bm4dihh2bgna065kvf44rmshffv9ff0y67tlzpaw3s4ws7da.ipns.dweb.link/,2,0.07%
No URI found on contract (even with exact ID) — Last revert/error: ('execution reverted: Amount must be greater than 0: 0x08c379a00000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000001d416d6f756,2,0.07%
"[http] Network Error: HTTPConnectionPool(host='sosalkaprivet2.pages.dev', port=80): Max retries exceeded with url: /nft/metadata.json (Caused by NameResolutionError(""HTTPConnection(host='sosalkaprivet2.pages.dev', port=80): Failed to resolve 'sosalkaprivet2.pages.dev' ([Errno -2] Name or service not known)""))",2,0.07%
"[http] Network Error: HTTPSConnectionPool(host='qweasdzxcf.pages.dev', port=443): Max retries exceeded with url: /nft/metadata.json (Caused by NameResolutionError(""HTTPSConnection(host='qweasdzxcf.pages.dev', port=443): Failed to resolve 'qweasdzxcf.pages.dev' ([Errno -2] Name or service not known)""))",2,0.07%
"[http] Network Error: HTTPSConnectionPool(host='nft.transvoucher.com', port=443): Max retries exceeded with url: /TransVoucherNFT.json (Caused by NameResolutionError(""HTTPSConnection(host='nft.transvoucher.com', port=443): Failed to resolve 'nft.transvoucher.com' ([Errno -2] Name or service not known)""))",2,0.07%
"[ipfs_gateway] Network Error: HTTPConnectionPool(host='127.0.0.1', port=8080): Read timed out. (read timeout=5) | [ipfs_gateway_json] Network Error: HTTPConnectionPool(host='127.0.0.1', port=8080): Read timed out. (read timeout=5) | [ipfs_gateway] Network Error: HTTPSConnectionPool(host='ipfs.io', port=443): Read timed out. (read timeout=5) | [ipfs_gateway_json] Network Error: HTTPSConnectionPool(host='ipfs.io', port=443): Read timed out. (read timeout=5) | [ipfs_gateway] Network Error: HTTPSConnectionPool(host='bafybeicwuystrswcjwhitcnkf4bwvjn3fpl4isnzcfhwfztfo54i74h2ti.ipfs.dweb.link', port=443): Read timed out. (read timeout=5) | [ipfs_gateway_json] Network Error: HTTPSConnectionPool(host='bafybeicwuystrswcjwhitcnkf4bwvjn3fpl4isnzcfhwfztfo54i74h2ti.ipfs.dweb.link', port=443): Read timed out. (read timeout=5) | [ipfs_gateway] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/bafybeicwuystrswcjwhitcnkf4bwvjn3fpl4isnzcfhwfztfo54i74h2ti/1.jpg | [ipfs_gateway_json] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/bafybeicwuystrswcjwhitcnkf4bwvjn3fpl4isnzcfhwfztfo54i74h2ti/1.jpg.json",2,0.07%
[http] Network Error: 404 Client Error: Not Found for url: https://micro3-metadata-mainnet.s3.ap-southeast-1.amazonaws.com/0aaf5cc17e89023bcbd510a961b9aba5,1,0.04%
"[http] Network Error: HTTPSConnectionPool(host='api.treasureland.market', port=443): Max retries exceeded with url: /v2/lazy_mint/1 (Caused by NameResolutionError(""HTTPSConnection(host='api.treasureland.market', port=443): Failed to resolve 'api.treasureland.market' ([Errno -2] Name or service not known)""))",1,0.04%
"[http] Network Error: HTTPSConnectionPool(host='acy9375pq6.execute-api.us-east-1.amazonaws.com', port=443): Max retries exceeded with url: /shitPunkMeta?index=1 (Caused by NameResolutionError(""HTTPSConnection(host='acy9375pq6.execute-api.us-east-1.amazonaws.com', port=443): Failed to resolve 'acy9375pq6.execute-api.us-east-1.amazonaws.com' ([Errno -2] Name or service not known)""))",1,0.04%
"[http] Network Error: HTTPSConnectionPool(host='www.bon.quest', port=443): Max retries exceeded with url: /adc/noah/nft/info/1 (Caused by NameResolutionError(""HTTPSConnection(host='www.bon.quest', port=443): Failed to resolve 'www.bon.quest' ([Errno -2] Name or service not known)""))",1,0.04%
[http] Network Error: 404 Client Error: Not Found for url: https://pay.ryzen-pay.com/nfts/019dd8b1-2068-72f4-87dd-715f52d35852/041f9dc8-b9ea-49a6-9cf6-bad48e0a5b89.json,1,0.04%
"[http] Server returned an empty body (HTTP 200, from https://www.okx.com/priapi/v1/nft/metadata/56/0xb0b378426976cc680c83a7eb40ad5d1fae1c5fb0/0x0000000000000000000000000000000000000000000000000000000000000001)",1,0.04%
"[http] Network Error: HTTPSConnectionPool(host='bafybeihr57j75m4ivdeqocuqsc44lqhq7244iyusdmj6o5guyajv6h7dve.ipfs.dweb.link', port=443): Read timed out. (read timeout=8)",1,0.04%
"[http] Server returned an empty body (HTTP 200, from https://www.okx.com/priapi/v1/nft/metadata/56/0xacb012783f89bb78336dac444bc1b584cf09dafc/0xb664258c1263c8005861cd6530f73b8a67c752dd000000000000090000000001)",1,0.04%
