uri,error,response_status,content_type,is_ipfs_url,metadata,is_ipfs_second_url,img_field,second_response_status,perc_hash_32,perc_hash_64,image_error,metadata_error,extra_fields,response_time,second_url,response_2_time
https://picsum.photos/seed/unvault-roundtrip/400/400?token=0,,200,image/jpeg,False,False,,,200,d276bdf28e7e36d5388f34251be4c982be94a6c9f018c7f233e5eba1984b060d35f3f03c0f9c0d97ea493e49e660817c3e46dc9e992da488f0524b6a145f12c25ff417c9ff8ded236d03c87b8fc2da41e35c349473b8274f18e9f1deb17392d0700fe02cd81c49b24791da4b646bb6d6ec36da2bcf74114d77a613023e22e811,d276bdf25c124cc38e7e36d59684f32f388f3425276912101be4c98251b42db8be94a6c923415b41f018c7f2b2cc2df923e5eba189336c99984b060db3f9a16c35f3f03cfe7a76c00f9c0d9780734b77ea493e49064d8125e660817c7726ee1e3e46dc9e0712fdfe992da48814f01a45f0524b6a68db006c145f12c2e3cf73f85ff417c9a417db34ff8ded238ceb56d66d03c87b4ee5a7f98fc2da4130f87b79e35c349447b4619073b8274fad43b49e18e9f1dec0119a78b17392d04f1b1b12700fe02cb70ed5b9d81c49b23f20479d4791da4b20f0ea43646bb6d293f4be73ec36da2bede0b074cf74114d8708c3f177a413025c1cb6473e22e81164de1dfb9d49f7d587a43c9921de1c99692729785b941e7c161a6f09dc8c9a42932797b201d863b6ecb737c6f03667f26de900dfcc17cbeb4e02ca757587d65c00c284bd31bec210fb24e4d09e38c9279e7e5924ff039d8f496b36f243f609d660c5b6379c247f88b31b6db4ce3b10699c2df0cb63603427597ecbc2195fb3860fec3497701d8bfcd096684923bfbc7961876463903c478fba0936d28d81cb64de735bb46783e431c796a589c07c27d2430d905bce6eba5a7860ecb6e3036c3fa64241f733704c03227cb78d1871f91c4b3c649870ff3074930322677be070c27b069974cc6d4f82ec17bed84f1089e1e4dd2f31fb03e4679e584d599afe05de1c7056cf,,,,2.1623623371124268,https://picsum.photos/seed/unvault-roundtrip/400/400?token=0,0.41792798042297363
https://static.whaledao.app/nft/badge/icon.png,,451,application/xml,False,,,,,,,,other content/parsing failed,,1.9029297828674316,,
https://micro3-metadata-mainnet.s3.ap-southeast-1.amazonaws.com/984dcda7f000c717a8b293ee380946ee,,403,application/xml,False,,,,,,,,other content/parsing failed,,1.8946866989135742,,
https://micro3-metadata-mainnet.s3.ap-southeast-1.amazonaws.com/dc040b20cf9b30e31b4a1ae040805da4,,403,application/xml,False,,,,,,,,other content/parsing failed,,1.9155631065368652,,
https://micro3-metadata-mainnet.s3.ap-southeast-1.amazonaws.com/1f462bb8e57e6d7489ab7b8cc58ab675,,403,application/xml,False,,,,,,,,other content/parsing failed,,2.6502835750579834,,
https://micro3-metadata-mainnet.s3.ap-southeast-1.amazonaws.com/8724b52dc07f16fdd8b9616eb1f07c12,,403,application/xml,False,,,,,,,,other content/parsing failed,,2.7055139541625977,,
https://gateway.pinata.cloud/ipfs/QmPATbpJNffcRhymojcZibkuXCf3yZpckrU6n2KqMy1Ccc,,200,application/json,True,True,False,True,200,c26b921c1f851f6820cf1879e07272371c3ce7863c78f49334f42c379d1c6602877273dec86d896d87c319e9e09fd9cd8b41e3e5863396dc78bcec1c25c60c3664343e123f2ca63ec7e277329c878961bc78f1c1d25983c71e39d9c930327d0cc1c706f53d087c5a632626bfc7e3e666b92e3c33ccd8e1a1bc98d91e272d993c,c26b925c7cf1e79c1f851f68fcf1e19c20cf187990f961bce0727237470e1e631c3ce78643861e633c78f493838e1e6334f42c37830e1e639d1c660267860e63876273de3874e61ec86d896d7c71619c87c319e98c78619ce09fd9cd9c78f1988b41e3e58c79f998863396dccd9c98d9789cec1c73879f6325c60c3633870e6764343e127ba78e673f2ca63e71674666c7e2773233e666769c878961861c7190bc78f1c1ce186198d25983c7879ce1991e39d8c9c499b99930327d8ccf998999c1c706f490b399ed3d087c5a38731e6c632626bb1873c666c7e3666638727676b9263c330e266666ccd8e1a1e6e4e6c2bc98d91e678cc39f272d993ce3cdd383343ecb3c63cd898d99621e1ce3099981db8d64e198f13dbd84f9c6cb8c312c7cc36166c39c727670d86364e39c3634768c83e1e38732f252739c1d84768cd65a65cd993e718ed347231c999e66ccc0cf6e660f1c720c7d853187321a1b6b89adcc38c6cbd869bcbc984f06798f292db59b737ce1c1f3a1b3de3744e9cd85879399ea3c65a793c353e499d9adf096f24b330c8dd62e9e5a4e64e671863492786c65a473c2783e2c7c6c4ce3121f692ce4989cd73378692434cfa4cc72cb69a591d9370d9d9bc985939e733c58c61d83139999ed4ca390d3d1a7999d2d24961acb366958c4b492584b737324cf30f21e4cc64f72733ca7244e988c367278636c66,,,,0.35660266876220703,https://sograph-static.s3-accelerate.amazonaws.com/dashboard/images/5B9911A3544D7D881F4B7C67F4B16CC8.png,1.355741024017334
https://andswap.io/images/nft/apple_nft1.jpg,,200,image/jpeg,False,False,,,200,a4bc6aab1a71a090bb422fb47a2b63eb3e15744370e81f9431ea80bbc68171430e5035a594bfecbe763a185c439e81a02d32c19671a0cf2f19f7ab64b964d8f68e35cbf09eb7877de3489d27225ddb65e389424c0d59d2707989b27338b526638de6a7279cb0af49d31b8a99b37a5205d74c7bf0566ee4c8cd199c5878ad4d4b,a4bc6aab2f3b23551a71a090f0447cbabb422fb411e6841e7a2b63ebcb9db4c63e157443dc091fec70e81f947fe50d9c31ea80bbd04bf81bc6817143ddb970a30e5035a51a7415b094bfecbe37e98798763a185cce1b7a03439e81a0dc84fd672d32c196a6ebc5ec71a0cf2f0b7a06d619f7ab64e7053f60b964d8f6366065218e35cbf07272ee1e9eb7877d339f10b4e3489d27621b89b9225ddb656e395b89e389424c2d685e400d59d270c0d59cac7989b273b719c8cd38b52663bb2bc1cf8de6a72734b196769cb0af496edc16e2d31b8a9981c4ec66b37a5205d998ee47d74c7bf07c8fe32b566ee4c8a5473633cd199c58dcfe26a078ad4d4b041e70f221b8b2232af079137c08d793b4a72b198034e3234f8373173ec5b17d6a6e1d27e046725e8426c5e847cd1810fcd0744cb4b1a5a9e97b1bd1871b1c798322e1bd783b404b53372e0fa3646eb32f47c3741ce4cd98b32cdd88e86d73d8583cc9d118c390b7292ddb2da46e36a6e4ec1e0736932fea52e45ef4cabb2ec8cfcdd91eefb32e12372981fac00d48df4313933b3f6ad425617827658808a1894a0e1fec36fd3568d99a9c9d7803b2863cb93a5874ee2e52a5e1b2567593849c7a7260e2cccf1cd9c723c6c6dbd3181a3c598d6dd81dc9f362979b9b17b8673261de1e978e3121c4ac2e1d26537e76648941cae62404a4a74c7b987ea4eec5998ee1a962,,,,0.4864654541015625,https://andswap.io/images/nft/apple_nft1.jpg,0.5298454761505127
https://vcn8888.com/nft/Earth.json,"timeout_or_conn_err: Cannot connect to host vcn8888.com:443 ssl:True [SSLCertVerificationError: (1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1081)')]",,,,,,,,,,,,,,,
https://micro3-metadata-mainnet.s3.ap-southeast-1.amazonaws.com/efe213d44e2bc0f7a924079862d6e273,,403,application/xml,False,,,,,,,,other content/parsing failed,,2.6855735778808594,,
https://micro3-metadata-mainnet.s3.ap-southeast-1.amazonaws.com/3c66fe9038fa366117acde2c31880eb7,,403,application/xml,False,,,,,,,,other content/parsing failed,,1.8821091651916504,,
https://getmint.io/api/nft/hyperlane/100003773/metadata,timeout_or_conn_err: Cannot connect to host getmint.io:443 ssl:default [No address associated with hostname],,,,,,,,,,,,,,,
https://beta-api.mar3.ai/api/metadata/mar3Image/3028,timeout_or_conn_err: Cannot connect to host beta-api.mar3.ai:443 ssl:default [Temporary failure in name resolution],,,,,,,,,,,,,,,
ipfs://QmZjtNvjU7AQdk8tnEKc8ukMBfkDr2aV9gD2FYoGn1jNvR,,200,application/json,True,True,True,True,200,a008f7cfa20cd35d7349231dfffba2868db77cd8dc320dd8f362cdb2c371ccb38f339a30cc37db219833404d986008cc9b24199fc325e9f78d079f745c071fb09c796f9c8c73fcc45b8378e6ddb620c9adb306194ed9209f5c9b699ebcd3719e99e310e7c98332e9cc1f26198499669848c1399649e831468df8b24d9bcb8649,a008f7cf7747339fa20cd35dfbc431ce7349231db29cddcefffba286666e6eee8db77cd844cfecc7dc320dd84c999c99f362cdb204333111c371ccb38c3320008f339a3119710484cc37db218f64cc049833404dff644066986008ccfec8893b9b24199ff3009b39c325e9f7132333668d079f740867ffce5c071fb0006efdcf9c796f9c027efdff8c73fcc41fff99bf5b8378e63dfd9b33ddb620c93f348476adb30619fe330dec4ed9209fe70849805c9b699e638cec90bcd3719e3996600099e310e799873100c98332e9b0660104cc9f2619a271884784996698e639846f48c139966488e73949a83146798ce7b98df8b24ddb3273cc9bcb86499e733bdcdb8f0598e744dcf32dfc799e679bcc712cf8db665cfb37319ac9926498f73319d98f1e499f336c4ced922c9b8771044c6c81c5926fc90033187c9126698c02339b5c136ce9b20669ed8ba358c8732f2c24e3c7934800f99c9962cd964c94f1ce9b3cf9a4c9973766859cd63d8e9f3e632cd98e39e4fd6e191a61c99b64f9c63d9324f1864dbde1aec19e3e629fcc31ce4ccf1e6193ce3a6118edd155b1cf1c639938c19b68db2718e9dae8f34cd8631c64c71c639b40a1c699c51ec893863ac79928c699a4cd6291ce18e1ed28ec4f317ccc79e60936413838c64944cb34f10e19accf18064df30ee59d56d812cd9df724dd20e669a75ffb185becba99a20b28,,,,0.19771051406860352,http://127.0.0.1:8080/ipfs/QmQCFnBBFht45dKb8NmnNgyKvV46HvPcZoyKKmjzauS67H,1.2572262287139893
ipfs://QmdjHkQwDwyTCVcd4vdkFFRC8ZKDSHExyqGcpxgq6bsXp3/0.json,,200,application/json,True,True,True,True,200,f91fa17e1b4bb73236644e855ab17cad5fb17ea5260705f0c39352e8e1bbb6543666ed13c350e3a71d21e5ac8856a85cf41f80497ae147b326e47af389d95a837953e1949e2d68ba5f981f9616e40d9626644e86d8b9d780899bb1316af07b532666ed462867ee08e05fa17eec1ea1775fa05ea93fe1972c52a05e0203903fa1,f91fa17e8989702f1bcbb733fe817a9136644e85366627525ab17eadcd3ea4cc5fb17ea5d0d80fd0260705f0762bd03fc3935ae8cd58a944e1bbb65489d81bf13666ed13a7762bb3c350f3a727f646ec1d21e5acfc83d04f8856a85c8891f817f41f8049dc8970af7ae147b336a01fa126e47af3277c2be789d95a83e01fa85e7953e194f89393189e2d68ba346ae52a5f981f96cdd82dc016e40d96cdd09f9126644e864d7667d2d8b9df80dc076444899bb131d9a950ab6af07b53a95583b32666ef46b976ae562867ee0851a654cfe05fa17e03e4d2afec1ea1772f25f8365fa05ea9542c1fc43fe1972cb11a176a52a05e02a652bf5403903fa1dca89398f856c07d90ee50ef6f2f857c37466e45e65e14e13661703a81bf0ade0ac85d5bf81ab044cedd89f5e1ad508bd0abc03d5ae07f88f003e62a91f7817d27e42d322764063356a95b879da1e5cd58b176ccd999324ccd99988822265c71f50e99136666c6137366635799a97d4688fc0a7cd999988d999d9b58b07a2f42f507e15266a1d1fa217007a80e2d3c2c4a9d1b9fe01fa0dc9e81f00fb852876646a9542b1fe0df99e3468d5a97807e8bff45eec5a15ea16f7ca9d12af01f8176b512b1321dd09f0172674ecde0a7807ea1ee8ce816a45ea1c958bbd1f7925ec05f09f31f1ae14b24a1f2a7526f61ad9d2af4aa94a15ea1c2dc2bd4afb406c810db09d1eb,,,,0.47585439682006836,http://127.0.0.1:8080/ipfs/QmTJGgL9gVdZNbmrXzLfN5fBYX2HW9tH5zxCA5gBR5tjJB/0,1.5114541053771973
ipfs://QmVuhux6za5TQSarhbrwwSY7XQ8sHnorMmgX5Zr1i3AKHV/0.json,,200,application/json,True,True,True,True,200,8414555a4b83eab86b5d4d25b66c952b4f83eaf230fc0f529726f2a9c95164d5503b6fa83706aa41b03e1f523b2e11a6337cab4534bf465c4912cc994fc28d5136ad3ae8c90239f54adf312a34fd3a16cd8bc43dc850cfba5ee8ca55a7c1d7a9c0b339e24ea1385734fc30afb43e85de5b25ce5e3a4fc6a43713ed41c8877b82,8414555a13c0e8ab4b83e8b831fc3dcd6b5d49252f63f290b66c952bcf21d2b44f83ead2c63f2f6e30f80f52ef82613b9726f2a931d61795c95164d539e588c6503b6da8b9e1bd443706aa41587b1c68b03e1f52ce05427b3b2e11a6c64e8e74337cab45ee0f863434bf465ca9f5ad604912cc89196ba1e74fc28d5139da51c734ad3ae814d44a97c90239f5e62ec7764adf312ac754a73934fd3a16c731e21dcd8ac43c0378d1cec850ceba135cf99b5ee8ca5532ac7898a7c1d7a9e17a7591c0b339c2d7d3b9ce4ea13857c0b3538b34fc30af27037b8eb43e85de36072d355a25ce5ebf25127b3a4fc6a45d7bf0f83713ed41f2b9a076c8877382b8f58d461b2a33c5396f86a3e03e354f10ce27e33a95503eacaa6e77327f8c056e475a663fc3c14bee1bae312ec5d5a1d44ae096c1831ff08afec1d5c9002f7801dc1e2bc2fc063a05e8bc3830fb701e8e789f14c17eb07aee1479ccca8572a1f40a579864e662c3ecd7219d3fe08febb197a9376ef807cd13a3598c1eb80fde3b11f9110b5bb43a3df1a19fd0ae38555eab02f3c00379b6f1708576e813b187233d9ce03e31ef877239d6e33fe8ce52a113e1c638f0879c3a076667c0f111ec33c748ee35e1335e23860c73c0977063c3f057a1c813bc18a5dc7170c80d6cb8aecd848e3f0c4f3ace0fc43e37ccc62ac60606183f07e6e1e95c3ee8c11b4609e8f81fd0,,,,0.15324187278747559,http://127.0.0.1:8080/ipfs/bafkreih5k46f2hrsj4vcuquwdw3jaqqyevdk4b5k5lwn3lcjzvewjqpzpi,1.9468748569488525
https://micro3-metadata-mainnet.s3.ap-southeast-1.amazonaws.com/cf5eb7f0a1bd717a14f98c0f3cec27a4,,403,application/xml,False,,,,,,,,other content/parsing failed,,1.1058292388916016,,
https://crimson-changing-raven-390.mypinata.cloud/ipfs/QmeGcjf7ysAeYwrMKnZw3yzB61snx4ZmH2feKDTUSYGo9g/nft.png,,200,image/png,True,False,,,200,8a5d6c298bb8db2c25a295d730e73ce226f4638c5228a65ad1288b1d5ebbc8a988671ca674c2586757cc759bdb5d338a3359b7499b35894c8e65ccd636674dd7f9873399ddc8b6516198c72d308ca66d27228827e2339999d7670882df266ec888ce66cacca9a662319993ba6dc8933acc75ce4d3366cc9d66225dd592733ae3,8a5d6c29e1d71f3c8bb8db2cb6cb5b6925a295d74c28a18730e73ce2492c24de26f4638cbe3858e95228a65a2961a1b4d1288b1d31e496395ebbc8a9ac9a4d6688671ca6c9c33ec974c25867e69aca4957cc759b762acb34db5c338a3361b3313359b749acb259a09b35894cdb6d24d38e65ccd6e19e6ce736674dd72e58d36df98733996d25b318ddc8b65139b3cb246198c72df2c29c63308ca66d45964d9827228827d26f6cd9e2339999d63c7364d7670882753db334df266ec89d49b4b388ce66caad524db6cca9a762a954ccd9319993ba2ad4f1896dc8933a629732cdcc75ce4daab5226e3366dc9dea35cb3666225dd5daadcc3192733ae33c8a4c82398a613667ab1cc964cd6c620bab358cd9cdb6799348a76cc63973bcc64ce36a7231b1c78954893a896cdd93cc318cd3cc6cc88675934a539b329ccb39c533dd77f73b922cc932cd219b3366239e627dd955732dd37cc06464c6201dc23ddc3233865d619993dd11998988330ce33dd10c88cde662093be13317b8c6338833ccce6081572ecc66cecf5cf708cde4c23e89a33099c973993f8a66774c8c318c1b9b332667319b6c0164999b733de73e4439ccc88c666e666279998cdd73cc333064ccdd33324d99fc3367329ddd3145f6733337cc8c326ccba66866cddf266683d337167449e9b332c619313334d99b8e9d79d77730cc4460c9ac8cca3364c66c,,,,0.813438892364502,https://crimson-changing-raven-390.mypinata.cloud/ipfs/QmeGcjf7ysAeYwrMKnZw3yzB61snx4ZmH2feKDTUSYGo9g/nft.png,0.15853023529052734
https://api.dracoomaster.com/platform/nft/profile/149,,503,text/plain; charset=utf-8,False,,,,,,,,other content/parsing failed,,1.7966530323028564,,
https://resource.gamefox.io/logo/meta-nft-classic.png,timeout_or_conn_err: Cannot connect to host resource.gamefox.io:443 ssl:default [Name or service not known],,,,,,,,,,,,,,,
https://cybertune2.mypinata.cloud/ipfs/QmQcGu6L8keemHczBGQfz675yMqe2SCtFSn2hSAP4q4h3V,,200,application/json,True,True,True,True,200,f3f07c947819bb209d07756a44e46e8ea2f38381a3c74139283a9d73b617133948e3ba764ba01c6447f42e69e2205edeb030f7341672236be18c6752399cc2e57d3398ed6f0f315e3a6e1b1707732f2bc7e363f8f46084ec071c4ffcc5658578e8f4c0e6e91f8ce6804791cee2f3619cde7c620b33052e4347b146a6f0cee34f,f3f07c9474d54a9e7819bb206e63b8789d07756aabeab53d44e46e8e70b876aca2f3838154754ab2a3c74139b15ea955283a9d7383ba95e3b617133952b557a248e3ba761f550b844ba01c64ad5aaf5547f42e695ea84dc3e2205ede178154efb030f7342f41ea171672236b4f43ead6e18c6752d6a6c47c399cc0e53824c52a7d3398ed0a4f63fc6f0f315e539742f43a6e1b1795e4a71407732f2b236aab7ac7e361e842d2563af46084ecf5aa17b5071c46fc29653c35c56585784ad30a1be8f4c0e634ab9f06e91f8ce60978870f804791ce4ed54dcbe2f3619c85ac50b7de3c620b8d5aaaf532052e43e617695a479146a6f42e9552f0cee34fe95f97aeb8f5471372954eaec5d34c31342bc29598fcb8cf0d5ea982cc8d789f8a992350c73fa33f91b8555921eeb65be15cb2a854610cb580dd7ab0386e7b2ff198fadd0d5c47127841bc5dc618cc34ee397d338210d9c84effc4634e9530bb8c44e6aeb0fda987c889c8ef3ba199d1f3f3b957f4073038b6fe6356198bef33885fc46a573bdaa8f88f9de8d72b319c790706e10a70f2098fff03f157183883c54f4351a9e399cf80d7f3437dc1f2b895c4e382b30c1c1dc3c80bca35839fcb9aff91893a73e18a253f7111e00a700ce300ff910f73834b9eb09c53ef03a1831528207e31c1decf3bcfb00d3b858bde3c86f618170909818d0c7e0e32311ce7330e198c,,,,0.26830434799194336,http://127.0.0.1:8080/ipfs/QmNx2Gq8AqrUYq2ckeDho3z7QzqgijAxexMs33nEpTiJnk,2.0086121559143066
https://getmint.io/api/nft/layerzero/25000840/metadata,timeout_or_conn_err: Cannot connect to host getmint.io:443 ssl:default [No address associated with hostname],,,,,,,,,,,,,,,
ipfs://QmfXWVQN9hF8J53AztmwY47t2ptSwG5C6zpkP5H8kmkjSc/0.json,,200,application/json,True,True,True,True,200,ffffffbbeeee4b348e0033e6d133a499e046631997ce3346f23b0ce199218c19f2cee266ecdb1cc7d3393e19b2466333ccbb3866ccf30e31ca28c198c731c924ccf3884698cc3318e99a41b967129966f264300e98644c71d8a4c3ce39ce11c6f08906f9e6997919ce465ba63b339669e4912e5bcd1cc3a4c1999eece6533ccf,ffffffbbfefba000eeee4b34cdba2ecc8e0033e6e606064ed133a4993213b1fee0466319193871b397ce334663ec4f33f23b0ce191979b1b99218c992665b933f2cee266594e61bbecdb1cc7316d9bb3d3392e1926f99bb3b2466333c33b793bccbb386672c7ae47ccf30e318cb39cc4ca28c1984e7b6cecc731c924c0ce66ccccf38846e933aec498cc33184e186b0ce99a41b9b3847b8c67129966710f87e5f264300ece1a319898644c7133847b1bf8a4c3ceb164e83339ce11c6433999f3f08906f9bc9e5b31e6997919b8679993ce465ba68c738c613b33966906f39c6ce4912e5b0cd5e013cd1cc3a4ce6326e181999eece46a04c4e6533ccf2997e11e9891b9a0661cd117b166631d19e666ecccdbac66417c811ca61b8664c79c7b17932cd9983b8c444689f719b4d84d817ee6466619c7b241ec9990783667ac1f61822ec1791e60145fcc39c796e479846791b11c17cc855f39b04e52591ae4d9bb8393e16ce05995fba7984c43b1225f99b26d3e4716017bb38ce190fb32a731f385b2e5b119537e6e244f1781ea1997bb06cbbe5304d1dfa187b16c3e8ee16e4e0db793666457ecc6381394c46c667ee131b97c48065fe6e0931c430ce1feecde3b19e0644d75e80d3331ac6e760cc3a23fe6d99f51ee51939166719999b9ea643ecf4619bb92f11e2ecc66311993993339e4d1393b39047d0cc6d91333733687,,,,0.18869662284851074,http://127.0.0.1:8080/ipfs/QmWJcRfA3PzMEQN5LENPne6B1oi4WxLhqATs95pC3TPBxT/0,2.0871338844299316
https://zonal-lavender-starfish.myfilebase.com/ipfs/QmZCnEvmveadX1cUPMLibhgNiGz4ZYHpfJhDbFMeDCTved,,200,image/png,True,False,,,200,c90954056087fd41e207ad526086fe01ca0bbdd0d1885eac65ea5ab3975c26fc3774c3fb9f5501fe3dd4837b177e21fe377c83fd1d7e00bf1dfa022c363c80931f3fe08e3eb7423b9e3770869a85f809ee05f482f007de2966227c82d94afe00e182fcc16122df3063c2ff61e3a035d2cbea0779e3f015f283c80df863b232e6,c909540562aeeb3e6083fd418bbbbecde207ad52e56e57a56082fe0189b93ec7ca0bbdc046ee4b87d1885eace3be887365ea5ab30c55304a975c26fc63c44d223774c3fb9c5136c89f5501fe6146c9203dd4837b9d19b4c8177e01fe6c644338377c83fdb9919cf81d7e00bf5c64f37c1dfa022cf391cdf8363c80939c6177fc1e3fe08ef301d9f83eb7423b9c0ba79c9e3770867b2733709a85f809be99cddeee05f4824e67b355f007de29339bc11766227c820e67327dd80afe00639c4de3e182fcc08d7d200f6122df3023ee183363c2ff6181b90f83e3a035d207ee3a01cbea05f9a19acd07e3f015f2026e324183c80df82398cda763b233e6487e324993fc0db122fe6931099eaa64db30178a336c8d93666c3f31317eaccdd999cd8e6067c1137e647a19f887740ff391e9b6601fd007fc6673d8b24dd49ff919a8f5d81fea0df0c2c38eb66770937e69b4f1999fee6db182c39e344d99934e6194d99b17666c3193c30e3663a3b70e61569b9e0804fe2b9799241c9c83ec26e1cf8c367101fa0f4132609f34036cb593eb041669a1f24f451cc19f9c027c3592c90434ee99d2462c144393baecf91c8f312caee633f6073cccdbc36b2673ccce1364e9cc184ca33bc8fb61c9dcb3446e33f1eb277049989988fde2673632c6e460f7c18ffa63721b01f5c0c59e366676c0f3c323fcc188d9307dc3c59f18637ecc43,,,,0.19493532180786133,https://zonal-lavender-starfish.myfilebase.com/ipfs/QmZCnEvmveadX1cUPMLibhgNiGz4ZYHpfJhDbFMeDCTved,0.16006803512573242
https://metadata.doge6packs.com/28793.json,timeout_or_conn_err: Cannot connect to host metadata.doge6packs.com:443 ssl:default [Name or service not known],,,,,,,,,,,,,,,
ipfs://bafkreig4qktmu7gglme6cv3kixm6rtydli3cfqrbubyne2bpt5yqewnv2u,,200,application/json,True,True,True,True,200,8778b9961e8656793e175a68617927c6a6e399131a1dca6f34c977c4362365b271f0ccdb264d9a4a84b6726831279139af29b33c6a890d970c1b5c96964659995654ce5b9b1eee64c2e519a4856f99b99f06256d61b9ba4674af7b36645a97933e92265b5fb662e1a569d2641061b559f3a4e39951e66e6651d98d2442a99ba5,8778b996a09f7b651e8656791c90a4d73e175a685be3b15e617927c6826dc722a6e399130379a0871a1dca6f77a0876c34c977c4e5963098362365b2cd96585c71f0ccdb9b4cce3a264d9a4a7b132e9a8cb672687661cd2d31279139386e6a27af29b33c999a6ce56a890d97148b34640c1b5c966eeec8d3964659998e6e71995654ce5b931a65b09b1eee667331316cc2e519a46668320f856fd9b97cecde1b9f06256d99318e5261b9ba46cf99864d74af7b3646ca998b645e97935363c94b3e92265b118483665fb662e186888694a569d26467b319341061b55933471934f3a4eb99bc4e74d851e66e6669b364d051d98d24ecc730e642a99ba595b324b3274a519991b26dc9a5d383dbedc6494e558743c31b4f333985d999ab8aebb26343f599ca3aa2cae3d6546111b0c4cd8919a6b2e04971874c9b3ab8ae42cdd3769ee9cfa6908cdc9aeeecc7459332ccae8e3bbacc28998f6c59b632994e3ccc8b37186566474cdd3268e51ccc4d0b3724655c6399aa3b24d97595173a2cb1335361376d1e74f544b338eb8db8bad3249e5a9c8a39b3323b4ea0448a3ce6a51a9a2aa646665d953390aa8acf19ddd71b6c9892bddde377b36696957263d5c4898ba862164254cb12b54d1d39ce2f1b33e9c5f579a62616e9cbf370d326163456d5af1fa2cb992850ddc9aea389aa68a92ead9ccdc73264ce2e6f6766c6c4cccb34,,,,0.12920665740966797,http://127.0.0.1:8080/ipfs/bafybeifmuqjc4txgaey67suzixzaluzved5spe7dfdn6vyvnahpxkb7nw4,2.384279727935791
https://gateway.pinata.cloud/ipfs/QmSsnpH2JAmMWVLpy1G7Aa5vXotG69fLYB8X8RouFfGDt9,,200,application/json,True,True,False,True,200,,,unidentified_image_err,,,0.4981832504272461,https://sograph-static.s3-accelerate.amazonaws.com/dashboard/images/6C168E9C2B57A9655B81AEE514A5C3A8.svg,1.855745792388916
aaaa0,aaaa0,,,,,,,,,,,,,,,
ipfs://bafkreifr3ul665mxj6tzmlh4bpyiwtj3j2ueuawiima3bqurvbii2ipiwa,,200,application/json,True,True,False,True,200,9cc6d1b49b98c463646f3b1b656f5a264eb0e0ac38996ccd934b9a1392e3b3b0343866676cce599e639998726c73339c9a36666793c6d19993999ec3cc79330c4d666ccd718c4f5238f939939271b66496c6959c199ccc67cf693b1967e666476cec211c9939c95bb2d3925886d684d2c63c2167d387093969e74753483db98a,9cc6d1b4e8686c789b98c463391899c8646f3b1b0647d763656f5a26dbb7258aceb0e0acf9302d9838996ccd32d8cb92934b9a1302e69b0392e7b3b0ed1cbe26343866678d92ed0e6cce599f4643e7496399d8727349998c6c73339ce6746a339a3666679991237793c6d199ea250dd993999ec372399998cc79334cd67641b24d666ccddd1e6766718c4f52ed9894dd38f9399336dad2dd9271b6641137bb8496c6d59cc5252e26199ccc67019952d8cf693b59c6dedad967e6e647111db9a46cec311cc56667279939c95bd5c2534eb2d39258c7989c5786d6c4d235b13115c63c21e78fa5201dd3870939ce8c427669e74773189994d4487dbdca343b94713218cc4ca12f9919b4d7b37cc54c4cb3d27664f31cd97cccc75db1e01323de63c1938bd843a6f32749672ab24cd86c971b6868e715d93a8d9c98e01633219b0424d3b73ee7246627366424e98ce3301c638c916b998ece33cb33c7e233bb598c4a692d6e66edc9dc18dc18d99ac7123f8c9693b2f816463f2631e792ac9990cc26cf7cc0e06b996833c69b4391264f32cb21af1b143263cc4e19ae263518caf39cc63e6cdd27b9b95ce192bd98cc6f976e1c64bf64692686e586986663244249336399c3a99a100dbb49499b3eda118da74a3736d39085338c32cce0c9ce47c00c7ddf882c9fec66b99e37b12321bfdce7b1d3f1cb06f39be249cdcdccc9ed33,,,,0.16089129447937012,https://api.taskon.xyz/files/media/bmint_collection/CJk9aoKlZrk_1699858749488099458.jpeg,0.8804278373718262
https://app.boxring.io/json/156.json,timeout_or_conn_err: Cannot connect to host app.boxring.io:443 ssl:default [Name or service not known],,,,,,,,,,,,,,,
https://metadata.pennywhale.io/mineowner/1,timeout_or_conn_err: Cannot connect to host metadata.pennywhale.io:443 ssl:default [Name or service not known],,,,,,,,,,,,,,,
https://combonetwork.io/api/nft/info/56/196877,,404,text/html; charset=iso-8859-1,False,,,,,,,,other content/parsing failed,,0.4767487049102783,,
https://example.com/token/1,,404,text/html,False,,,,,,,,other content/parsing failed,,0.11432766914367676,,
https://api.secondlive.world/api/v1/erc721/metadata/v2/avatar/bsc/34045,,530,text/html; charset=utf-8,False,,,,,,,,other content/parsing failed,,0.3148193359375,,
